comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
66500685000000001c035e27,1716520582000,,664c4a45000000001401bc12,棒[赞R]种草啦,5ca952c600000000100125b0,赶一场落日,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3135u9tue3k605n59ab3429dgbq18o80?imageView2/2/w/120/format/jpg,1,,0,1728904420781,0
664f80fe000000001c00ca32,1716486399000,,664c4a45000000001401bc12,宝宝好棒！拿什么软件做的啊啊啊,648514c4000000001c02b99f,Momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318t9g3qogo605p452j275ecvtltm700?imageView2/2/w/120/format/jpg,3,,0,1728904420799,0
664f67dd000000001c00f823,1716479965000,,664c4a45000000001401bc12,请问ppt.你们找谁做的呀,62a526c600000000100079e1,略略略,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311hp8v3k6q6g5ol54r340uf1d63jkr0?imageView2/2/w/120/format/jpg,1,,0,1728904420813,0
664f2c780000000002001c01,1716464761000,,664c4a45000000001401bc12,好厉害！！,5a61b16c4eacab08a198da52,拜托少吃点🧀,https://sns-avatar-qc.xhscdn.com/avatar/648732b741038acac780d85e.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904420828,0
665959a8000000000f006fe9,1717131689000,,664c4a45000000001401bc12,[害羞R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,66507cac000000000d03298d,1728904420935,0
665959ad000000000e032517,1717131693000,,664c4a45000000001401bc12,[害羞R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,66507c6c000000001c03789d,1728904420949,0
665959b0000000000f0075b8,1717131696000,,664c4a45000000001401bc12,[派对R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,66507b6c00000000080019ea,1728904420961,0
6659599a000000000f006576,1717131675000,,664c4a45000000001401bc12,[飞吻R][飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,66507a5a000000000d033cef,1728904420974,0
66595997000000000e0314c4,1717131672000,,664c4a45000000001401bc12,[飞吻R][飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,665073e9000000001c034e63,1728904420989,0
66595901000000000e03221a,1717131521000,,664c4a45000000001401bc12,一笔一笔画出来的[害羞R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,66500f6e0000000002003c85,1728904421003,0
66595994000000000f006095,1717131668000,,664c4a45000000001401bc12,谢谢！,5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,66500685000000001c035e27,1728904421015,0
664fb7ef000000001c00e819,1716500463000,,664c4a45000000001401bc12,我用procreate画的，然后用wps排版[害羞R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664f80fe000000001c00ca32,1728904421030,1
66e77ff8000000000c014f10,1726447609000,广东,66e57042000000001e018b48,笑死我,621ba795000000001000cfc3,多加荔枝,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314sd7ccehc005ogrkuak1ju3lnijv3g?imageView2/2/w/120/format/jpg,0,,66e6f3c3000000000b02053a,1728904421747,0
66e831800000000004033628,1726493057000,浙江,66e57042000000001e018b48,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,626515af0000000021021b96,你又睡觉啦,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310mb7026mm005oj52mnoc6smmdqmgl8?imageView2/2/w/120/format/jpg,0,,66e701380000000024005871,1728904421763,0
66e83611000000002400da47,1726494226000,山西,66e57042000000001e018b48,喷了,61c4ef8e000000001000fab6,Conspirator,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3183sa64qkc605oe4tu741ulmcdm80cg?imageView2/2/w/120/format/jpg,0,,66e6fac0000000002002791e,1728904421775,1
66e98152000000002401156c,1726579027000,河北,66e57042000000001e018b48,我爸能给我逐出族谱,5f1e019300000000010096d0,小猫拯救世界,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3178c1ii146005nou069g95mg68elit8?imageView2/2/w/120/format/jpg,0,,66e6a4470000000024004339,1728904421788,1
66eae0ee00000000240040ab,1726669039000,天津,66e57042000000001e018b48,@沉梦昂志 😆,5b2c9df1e8ac2b13d35bc3cc,十三月的星期八,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30v2hs3r0lc6g4a6fr3ev3guc76g15no?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904421806,0
664fe254000000001c00f2d7,1716511316000,,664c4a45000000001401bc12,好好好 好棒的宝宝！继续加油[飞吻R],648514c4000000001c02b99f,Momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318t9g3qogo605p452j275ecvtltm700?imageView2/2/w/120/format/jpg,0,,664fb7ef000000001c00e819,1728904424551,0
664ff25f000000001c036e9e,1716515424000,,664c4a45000000001401bc12,好！[飞吻R][派对R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664fe254000000001c00f2d7,1728904424563,0
6650acfb000000001c034d7e,1716563196000,,664c4a45000000001401bc12,我们自己画出来的，然后再排版的[害羞R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664f67dd000000001c00f823,1728904424646,0
6659598d000000000f005b97,1717131662000,,664c4a45000000001401bc12,[派对R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664f2c780000000002001c01,1728904424658,0
66eae7af0000000024006ab5,1726670768000,浙江,66e57042000000001e018b48,🤣我也看到过 笑死我了,63836e7f000000001f01ff35,沉梦昂志,https://sns-avatar-qc.xhscdn.com/avatar/63836e7f000000001f01ff35.jpg?imageView2/2/w/120/format/jpg,0,,66eae0ee00000000240040ab,1728904425570,0
66ebb8ae000000002400bd0d,1726724270000,浙江,66e57042000000001e018b48,@鸦青遇水 @猫咪散人,60e576b60000000001000a81,圣墓山猫猫头,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318ldmqqv3u605o75eqr082k14eenshg?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904425585,1
66ebd486000000000f00c4eb,1726731398000,山东,66e57042000000001e018b48,@桂花陈醋,6489c5b00000000012037634,椰椰清补凉,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317dnpcq50s6g5p49omo4mthk22al3a0?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904425599,0
66ebdefb000000000d00c8a2,1726734075000,吉林,66e57042000000001e018b48,@1220,5bb144cf24264b0001196201,COTCC70,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r12pmvg1k004b87ce2cuog1f93s0kg?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904425613,0
66ebdf02000000000f00483f,1726734082000,吉林,66e57042000000001e018b48,@Spark @哇啊呜哈 @H. @肥肥,5bb144cf24264b0001196201,COTCC70,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r12pmvg1k004b87ce2cuog1f93s0kg?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904425625,3
664f0d9e000000001c036813,1716456863000,,664c4a45000000001401bc12,好可爱,63e391b4000000002702bdb8,蛋糕味馍馍｜接稿版,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315g1sp482o005ov3i6q9tfdopno9ob0?imageView2/2/w/120/format/jpg,1,,0,1728904425904,0
664ec420000000000d030f6c,1716438049000,,664c4a45000000001401bc12,这个还不错,65cdd4df000000000401dcb6,雪雪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314qfr9v8he0g5pedqjfh3n5mk012n90?imageView2/2/w/120/format/jpg,1,,0,1728904425920,0
664cc228000000001c00c000,1716306472000,,664c4a45000000001401bc12,哇！！！！[皱眉R][皱眉R],5eeceeae0000000001007d0e,枫毅,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311a3r6i76k605nnctqn08v8e0179f5g?imageView2/2/w/120/format/jpg,1,,0,1728904425934,0
664c8d75000000001c00d49e,1716292982000,,664c4a45000000001401bc12,PPT插画都好棒啊[色色R][色色R][色色R],5c91f1a9000000001101a9bd,金针菇,https://sns-avatar-qc.xhscdn.com/avatar/62a40efaf52fd9ca0148479a.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904425949,1
664c8093000000001c035383,1716289684000,,664c4a45000000001401bc12,[蹲后续H],65e1daaf000000000500faf1,小红薯65E1EBBA,https://sns-avatar-qc.xhscdn.com/avatar/645b7e90e29f7d0acadad8aa.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904425966,0
664c7c2c000000001c00c22c,1716288556000,,664c4a45000000001401bc12,好厉害[赞R][赞R][赞R][赞R][赞R],64a52e930000000010034bd4,二三,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310akcqm96k6g5p555q9k6iuk5vthkp8?imageView2/2/w/120/format/jpg,1,,0,1728904425980,0
664c77e8000000001c0374b8,1716287465000,,664c4a45000000001401bc12,太棒啦,5d35b0b00000000011034d77,🐑,https://sns-avatar-qc.xhscdn.com/avatar/5d35b0b00000000011034d77.jpg?imageView2/2/w/120/format/jpg,0,,0,1728904425998,0
664c76d0000000001c034aa4,1716287184000,,664c4a45000000001401bc12,[doge][doge][doge][doge][doge],64ccfd69000000000b00b668,小红薯64CDBABF,https://sns-avatar-qc.xhscdn.com/avatar/645b7efe1fc3de4c930effac.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904426013,0
664c75c70000000008002cd8,1716286919000,,664c4a45000000001401bc12,[赞R][赞R][赞R],5fa4ec1d0000000001002b5b,Eloveyoko,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3132bl8sk1a605nt4tgeg8aqr1khrqpo?imageView2/2/w/120/format/jpg,1,,0,1728904426026,0
664c752a0000000008002bce,1716286763000,,664c4a45000000001401bc12,太好看了bb优秀[害羞R],62306fde000000001000e430,一只眠🐏,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316ff5fb4he6g5ohgdvf41p1gn716ff0?imageView2/2/w/120/format/jpg,1,,0,1728904426040,1
66595988000000000e0308f9,1717131657000,,664c4a45000000001401bc12,[斜眼R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664f0d9e000000001c036813,1728904426121,0
66595982000000000e0303bd,1717131650000,,664c4a45000000001401bc12,[飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664ec420000000000d030f6c,1728904426133,0
6659597d000000000f004f94,1717131646000,,664c4a45000000001401bc12,[飞吻R][飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664cc228000000001c00c000,1728904426146,0
664ea5fb000000001c00e3a2,1716430331000,,664c4a45000000001401bc12,[害羞R][害羞R][害羞R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c8d75000000001c00d49e,1728904426162,0
6659597a000000000f004cee,1717131643000,,664c4a45000000001401bc12,[派对R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c8093000000001c035383,1728904426176,0
66595976000000000e033b30,1717131638000,,664c4a45000000001401bc12,[飞吻R][飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c7c2c000000001c00c22c,1728904426192,0
66595970000000000f0044ef,1717131633000,,664c4a45000000001401bc12,[害羞R][害羞R][害羞R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c76d0000000001c034aa4,1728904426207,0
6659596c000000000f0041b7,1717131629000,,664c4a45000000001401bc12,[飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c75c70000000008002cd8,1728904426220,0
6650ad02000000001c00e450,1716563202000,,664c4a45000000001401bc12,谢谢宝[飞吻R][飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c752a0000000008002bce,1728904426233,0
66ebf317000000002400d94c,1726739223000,重庆,66e57042000000001e018b48,@故态复萌 [笑哭R],5f0c2956000000000101cce1,懒得起名字,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318peqi154c6g5noc55b0bj71smost28?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904428743,0
66ec0802000000002400e419,1726744578000,上海,66e57042000000001e018b48,@六 命 之 王 已笑尿,5f33624d0000000001009374,邹晚琴,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ndvcpq4mq6g5npjc96g94rkcjf59f8?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904428755,0
66ec1ea80000000024010043,1726750376000,浙江,66e57042000000001e018b48,@苜伦不会飞 @DX3906,6326c8e60000000023039393,花颜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30o54sph12i605op6p3j8v4sjfhu5d90?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904428767,0
66ec24e1000000000c016522,1726751970000,浙江,66e57042000000001e018b48,[石化R][石化R],63018e360000000012002c5d,苜伦不会飞,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30o54rjvqi6505oo1hor4gb2thoebpm8?imageView2/2/w/120/format/jpg,0,,66ec1ea80000000024010043,1728904428780,0
66ec25c6000000000b023d24,1726752199000,北京,66e57042000000001e018b48,@電電電次君,5cc3c3f4000000001200920d,直接冒险,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r30cbb0hk605n63ofq4h4gd1il6hs8?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904428794,1
664c74c5000000001c037b2d,1716286662000,,664c4a45000000001401bc12,[哇R][哇R][哇R],62ebd908000000001e01df41,wugi小饼干,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3174p19kkgo6g5onbr447jnq1mt0ncio?imageView2/2/w/120/format/jpg,1,,0,1728904429876,0
664c7473000000001c00e4e2,1716286579000,,664c4a45000000001401bc12,好看好看，牛逼牛逼，祝获奖！！！,601cbbcf0000000001009ec2,薛定谔的题目,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3164co67o1c5g5o0snf7g97m2s9mhrgg?imageView2/2/w/120/format/jpg,1,,0,1728904429891,0
664c743700000000100287d4,1716286519000,,664c4a45000000001401bc12,(⊙o⊙)哇太美了吧,61a211b800000000020206ad,圣诞夜前,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ncretk56k6g5od226s0k1ldukulu30?imageView2/2/w/120/format/jpg,1,,0,1728904429903,0
664c7419000000001c00dd26,1716286490000,,664c4a45000000001401bc12,[赞R][赞R][赞R],5cf3205d0000000010018e0b,八月,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311he8a8jmg005n7j41ek33gbos7mpdg?imageView2/2/w/120/format/jpg,1,,0,1728904429916,1
664c7364000000001c035f94,1716286308000,,664c4a45000000001401bc12,[赞R],5bf83ddba424d7000163f39e,晚上h,https://sns-avatar-qc.xhscdn.com/avatar/66449bc2722a76fd24bdf855.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904429929,0
664c728a000000001c00e6ba,1716286091000,,664c4a45000000001401bc12,哇 好棒啊,5e2e889f0000000001009a80,HH♡,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2o4gvsiik40005nheh2fg96k05a984kg?imageView2/2/w/120/format/jpg,1,,0,1728904429942,0
664c6032000000000d033c6f,1716281395000,,664c4a45000000001401bc12,啊啊啊特别特别萌！[皱眉R][皱眉R][皱眉R]好可爱,5f66295a0000000001002b10,芝麻,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qaogehe7m605nr655d08aogej3sv1o?imageView2/2/w/120/format/jpg,1,,0,1728904429955,0
664c56b200000000020017d2,1716278963000,,664c4a45000000001401bc12,哇，好棒！[赞R][赞R],60154b45000000000101dc46,Miraitowa,https://sns-avatar-qc.xhscdn.com/avatar/63922f5de23895c4a857794b.jpg?imageView2/2/w/120/format/jpg,0,,0,1728904429968,0
664c56a0000000001c03710a,1716278944000,,664c4a45000000001401bc12,好好看啊 求模版宝宝[害羞R],5e7ca73f000000000100bd88,。。,https://sns-avatar-qc.xhscdn.com/avatar/5e7ca73f000000000100bd88.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904429982,1
664c5666000000001c034a82,1716278886000,,664c4a45000000001401bc12,[飞吻R][飞吻R][飞吻R],62b28cde000000001b02bf56,没带小子的脑子,https://sns-avatar-qc.xhscdn.com/avatar/62b28cde000000001b02bf56.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904429995,0
6659596a000000000f007fe1,1717131626000,,664c4a45000000001401bc12,[飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c74c5000000001c037b2d,1728904430085,0
664ea615000000001c035c5c,1716430358000,,664c4a45000000001401bc12,谢谢[派对R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c7473000000001c00e4e2,1728904430097,0
66595967000000000e033080,1717131624000,,664c4a45000000001401bc12,谢谢[飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c743700000000100287d4,1728904430109,0
665958ea000000000f005ba6,1717131499000,,664c4a45000000001401bc12,谢谢[害羞R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c7419000000001c00dd26,1728904430124,0
66595962000000000f007a1e,1717131619000,,664c4a45000000001401bc12,[偷笑R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c7364000000001c035f94,1728904430137,0
6659595f000000000e032a0a,1717131615000,,664c4a45000000001401bc12,[害羞R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c728a000000001c00e6ba,1728904430150,0
6650ad35000000001c034096,1716563254000,,664c4a45000000001401bc12,谢谢[飞吻R][飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c6032000000000d033c6f,1728904430164,0
6650ad2f000000001c037b30,1716563248000,,664c4a45000000001401bc12,等比赛完了，看能不能与你们分享，这是我们自己做的模版[飞吻R][飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c56a0000000001c03710a,1728904430177,0
6659595b000000000e03272d,1717131612000,,664c4a45000000001401bc12,冲冲[派对R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c5666000000001c034a82,1728904430191,0
66ec276d00000000240062e6,1726752621000,湖北,66e57042000000001e018b48,@吃个手抓饼,634aba7b000000001802a3e5,言言,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2n9h77cek40605oqan9tm58v5gu9h4o0?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904432310,1
66ec3c2200000000240119f4,1726757923000,浙江,66e57042000000001e018b48,@ddddd,5b633aadd00d490001ad3b24,一二二二二,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312gidfa1mg004a8gmptaqep4tud5dk8?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904432323,1
66ec5e4d0000000020025f95,1726766669000,江苏,66e57042000000001e018b48,@长河落日圆不圆,602e63bf0000000001003103,我今天吃钙片了么,https://sns-avatar-qc.xhscdn.com/avatar/6320b25bf191f3fa1907b385.jpg?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904432336,0
66ecd3f200000000240125bf,1726796787000,陕西,66e57042000000001e018b48,@Paris823,6423c92e0000000012011625,灯灯灯,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317rnodj1k66g5p13p4n4i5h5vjnf14g?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904432349,0
66ecd925000000000f006016,1726798118000,陕西,66e57042000000001e018b48,@阿白,64c8dc34000000000b00b756,Cai,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315018ni5gk005p68rgq2pdqm8bhm66g?imageView2/2/w/120/format/jpg,0,,66e61b82000000000f00661c,1728904432362,0
664c5621000000001c00eca6,1716278818000,,664c4a45000000001401bc12,真的太好看了吧[哇R]我也想要一个模版[哇R][哇R][哇R][害羞R],648ec4c4000000001001c66a,小红薯648ECE46,https://sns-avatar-qc.xhscdn.com/avatar/0dd6f7e91ce0bea602fbc47515b7c72f.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904433437,0
664c55d1000000001c00eff3,1716278738000,,664c4a45000000001401bc12,哇[赞R][赞R][赞R],5d3bc7f3000000001601dba3,爆爆米花.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318pfaa2sgq005n9rovpljmt3bh5fr4g?imageView2/2/w/120/format/jpg,1,,0,1728904433454,0
664c55be000000001c00e0fb,1716278718000,,664c4a45000000001401bc12,👍,616b7d36000000000201e96a,🥙🥙,https://sns-avatar-qc.xhscdn.com/avatar/63b1b9dfd9c6d8fb9f85b3af.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904433467,0
664c5578000000001c00eaf4,1716278648000,,664c4a45000000001401bc12,好有新意嘿嘿 [斜眼R],61ee50e10000000010004326,DoubleSix,https://sns-avatar-qc.xhscdn.com/avatar/62ccbe8b40afa450fb7658ef.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904433479,0
664c5531000000001c00f3b4,1716278577000,,664c4a45000000001401bc12,wow！太好看了[哭惹R]可以借鉴一下嘛,5b39b2014eacab119223a8bc,当归,https://sns-avatar-qc.xhscdn.com/avatar/5b39b2014eacab119223a8bc.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904433493,1
664c5529000000001c00ed6c,1716278570000,,664c4a45000000001401bc12,哇塞！好可爱！！！[哇R][哇R][哇R],5b6bc4914b18390001c07a6d,辣条真好吃.,https://sns-avatar-qc.xhscdn.com/avatar/6408361ee504802fffccfee5.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904433506,0
664c4b3d000000000d0319eb,1716276029000,,664c4a45000000001401bc12,求模版[害羞R][害羞R],632fe4e30000000023038c66,小红薯63305F69,https://sns-avatar-qc.xhscdn.com/avatar/411309441983cdc4ce073ff8da73b5b6.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904433520,1
664c4b37000000001c00eff0,1716276024000,,664c4a45000000001401bc12,哇，好好看，可以参考一下做作业吗[害羞R],617cf4b4000000000201a10d,咸蛋超人,https://sns-avatar-qc.xhscdn.com/avatar/617cf50826af5f96771de58c.jpg?imageView2/2/w/120/format/jpg,1,,0,1728904433533,1
6651d4d200000000080010b5,1716638931000,,664c4a45000000001401bc12,帮,6593ebe200000000220098ab,饱饱有点饿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316ova9idk2005pcjtfh8h65bkpt5748?imageView2/2/w/120/format/jpg,1,,0,1728904433546,0
6651a38d00000000020024d6,1716626317000,,664c4a45000000001401bc12,好厉害[点赞R][点赞R][点赞R][点赞R][点赞R][点赞R][点赞R][点赞R][点赞R][点赞R][点赞R][点赞R][点赞R][点赞R],65e6c626000000000500f927,仨宝妈爱追剧,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31361kbbqnm005pf6ooj19u97dhclh4o?imageView2/2/w/120/format/jpg,1,,0,1728904433560,0
6650ad0e000000001c035e56,1716563215000,,664c4a45000000001401bc12,等比赛完了，看能不能发给你[飞吻R][飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c5621000000001c00eca6,1728904433617,0
6650ad19000000001c00f90f,1716563226000,,664c4a45000000001401bc12,[害羞R][害羞R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c55d1000000001c00eff3,1728904433630,0
66595955000000000e0322ba,1717131606000,,664c4a45000000001401bc12,[派对R][派对R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c55be000000001c00e0fb,1728904433644,0
66595952000000000e032054,1717131603000,,664c4a45000000001401bc12,谢谢[飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c5578000000001c00eaf4,1728904433657,0
664ea5ed000000001c03416a,1716430317000,,664c4a45000000001401bc12,可以的[飞吻R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c5531000000001c00f3b4,1728904433671,0
6650ad45000000001c034e1c,1716563270000,,664c4a45000000001401bc12,[偷笑R][偷笑R]努力拿奖！[派对R],5d25be160000000012038b16,曲奇,https://sns-avatar-qc.xhscdn.com/avatar/6438bcbd35667e1e5a3a2e77.jpg?imageView2/2/w/120/format/jpg,0,,664c5529000000001c00ed6c,1728904433686,0
